site,depth,date,data,raw
QAL,n/a,02/09/2008,0.05,<0.10
QAL,n/a,01/10/2008,0.05,<0.10
QAL,n/a,06/11/2008,0.05,<0.10
QAL,n/a,04/12/2008,0.05,<0.10
QAL,n/a,07/01/2009,0.05,<0.10
QAL,n/a,10/02/2009,0.05,<0.10
QAL,n/a,03/03/2009,0.05,<0.10
QAL,n/a,01/04/2009,0.05,<0.10
QAL,n/a,05/05/2009,0.05,<0.10
QAL,n/a,02/06/2009,0.05,<0.10
QAL,n/a,02/07/2009,0.05,<0.10
QAL,n/a,04/08/2009,0.05,<0.10
QAL,n/a,12/10/2009,0.05,<0.10
QAL,n/a,16/11/2009,0.05,<0.10
QAL,n/a,07/12/2009,0.05,<0.10
QIG,n/a,08/01/2008,0.05,<0.10
QIG,n/a,12/02/2008,0.05,<0.10
QIG,n/a,04/03/2008,0.05,<0.10
QIG,n/a,01/04/2008,0.05,<0.10
QIG,n/a,06/05/2008,0.05,<0.10
QIG,n/a,03/06/2008,0.05,<0.10
QIG,n/a,09/07/2008,0.05,<0.10
QIG,n/a,05/08/2008,0.05,<0.10
QIG,n/a,02/09/2008,0.05,<0.10
QIG,n/a,01/10/2008,0.05,<0.10
QIG,n/a,06/11/2008,0.05,<0.10
QIG,n/a,07/01/2009,0.05,<0.10
QIG,n/a,10/02/2009,0.05,<0.10
QIG,n/a,03/03/2009,0.05,<0.10
QIG,n/a,01/04/2009,0.05,<0.10
QIG,n/a,05/05/2009,0.05,<0.10
QIG,n/a,02/06/2009,0.05,<0.10
QIG,n/a,02/07/2009,0.05,<0.10
QIG,n/a,04/08/2009,0.05,<0.10
QIG,n/a,12/10/2009,0.05,<0.10
QIG,n/a,16/11/2009,0.05,<0.10
QIG,n/a,07/12/2009,0.05,<0.10
QLG,n/a,08/01/2008,0.05,<0.10
QLG,n/a,12/02/2008,0.05,<0.10
QLG,n/a,04/03/2008,0.05,<0.10
QLG,n/a,01/04/2008,0.05,<0.10
QLG,n/a,06/05/2008,0.05,<0.10
QLG,n/a,03/06/2008,0.05,<0.10
QLG,n/a,09/07/2008,0.05,<0.10
QLG,n/a,05/08/2008,0.05,<0.10
QLG,n/a,02/09/2008,0.05,<0.10
QLG,n/a,01/10/2008,0.05,<0.10
QLG,n/a,06/11/2008,0.05,<0.10
QLG,n/a,04/12/2008,0.05,<0.10
QLG,n/a,07/01/2009,0.05,<0.10
QLG,n/a,10/02/2009,0.05,<0.10
QLG,n/a,03/03/2009,0.05,<0.10
QLG,n/a,01/04/2009,0.05,<0.10
QLG,n/a,05/05/2009,0.05,<0.10
QLG,n/a,02/06/2009,0.05,<0.10
QLG,n/a,02/07/2009,0.05,<0.10
QLG,n/a,04/08/2009,0.05,<0.10
QLG,n/a,12/10/2009,0.05,<0.10
QLG,n/a,16/11/2009,0.05,<0.10
QLG,n/a,07/12/2009,0.05,<0.10
RCN,n/a,06/01/2008,0.05,<0.10
RCN,n/a,12/02/2008,0.05,<0.10
RCN,n/a,04/03/2008,0.05,<0.10
RCN,n/a,01/04/2008,0.05,<0.10
RCN,n/a,06/05/2008,0.05,<0.10
RCN,n/a,03/06/2008,0.05,<0.10
RCN,n/a,09/07/2008,0.05,<0.10
RCN,n/a,05/08/2008,0.05,<0.10
RCN,n/a,02/09/2008,0.05,<0.10
RCN,n/a,01/10/2008,0.05,<0.10
RCN,n/a,08/11/2008,0.05,<0.10
RCN,n/a,04/12/2008,0.05,<0.10
RCN,n/a,07/01/2009,0.05,<0.10
RCN,n/a,10/02/2009,0.05,<0.10
RCN,n/a,03/03/2009,0.05,<0.10
RCN,n/a,01/04/2009,0.05,<0.10
RCN,n/a,05/05/2009,0.05,<0.10
RCN,n/a,02/06/2009,0.05,<0.10
RCN,n/a,02/07/2009,0.05,<0.10
RCN,n/a,04/08/2009,0.05,<0.10
RCN,n/a,12/10/2009,0.05,<0.10
RCN,n/a,16/11/2009,0.05,<0.10
RCN,n/a,07/12/2009,0.05,<0.10
RCT,n/a,08/01/2008,0.05,<0.10
RCT,n/a,12/02/2008,0.05,<0.10
RCT,n/a,04/03/2008,0.05,<0.10
RCT,n/a,01/04/2008,0.05,<0.10
RCT,n/a,06/05/2008,0.05,<0.10
RCT,n/a,03/06/2008,0.05,<0.10
RCT,n/a,09/07/2008,0.05,<0.10
RCT,n/a,05/08/2008,0.05,<0.10
RCT,n/a,02/09/2008,0.05,<0.10
RCT,n/a,01/10/2008,0.05,<0.10
RCT,n/a,06/11/2008,0.05,<0.10
RCT,n/a,04/12/2008,0.05,<0.10
RCT,n/a,07/01/2009,0.05,<0.10
RCT,n/a,10/02/2009,0.05,<0.10
RCT,n/a,03/03/2009,0.05,<0.10
RCT,n/a,01/04/2009,0.05,<0.10
RCT,n/a,05/05/2009,0.05,<0.10
RCT,n/a,02/06/2009,0.05,<0.10
RCT,n/a,02/07/2009,0.05,<0.10
RCT,n/a,12/10/2009,0.05,<0.10
RCT,n/a,16/11/2009,0.05,<0.10
RCT,n/a,07/12/2009,0.05,<0.10
RCQ,n/a,08/01/2008,0.05,<0.10
RCQ,n/a,12/02/2008,0.05,<0.10
RCQ,n/a,04/03/2008,0.05,<0.10
RCQ,n/a,01/04/2008,0.05,<0.10
RCQ,n/a,06/05/2008,0.05,<0.10
RCQ,n/a,03/06/2008,0.05,<0.10
RCQ,n/a,09/07/2008,0.05,<0.10
RCQ,n/a,05/08/2008,0.05,<0.10
RCQ,n/a,02/09/2008,0.05,<0.10
RCQ,n/a,01/10/2008,0.05,<0.10
RCQ,n/a,06/11/2008,0.05,<0.10
RCQ,n/a,04/12/2008,0.05,<0.10
RCQ,n/a,07/01/2009,0.05,<0.10
RCQ,n/a,10/02/2009,0.05,<0.10
RCQ,n/a,03/03/2009,0.05,<0.10
RCQ,n/a,01/04/2009,0.05,<0.10
RCQ,n/a,05/05/2009,0.05,<0.10
RCQ,n/a,02/06/2009,0.05,<0.10
RCQ,n/a,02/07/2009,0.05,<0.10
RCQ,n/a,04/08/2009,0.05,<0.10
RCQ,n/a,12/10/2009,0.05,<0.10
RCQ,n/a,16/11/2009,0.05,<0.10
RCQ,n/a,07/12/2009,0.1,0.1
BR1,n/a,09/01/2008,0.05,<0.10
BR1,n/a,13/02/2008,0.05,<0.10
BR1,n/a,05/03/2008,0.05,<0.10
BR1,n/a,10/04/2008,0.05,<0.10
BR1,n/a,13/05/2008,0.05,<0.10
BR1,n/a,10/06/2008,0.05,<0.10
BR1,n/a,02/07/2008,0.05,<0.10
BR1,n/a,13/08/2008,0.05,<0.10
BR1,n/a,09/09/2008,0.05,<0.10
BR1,n/a,07/10/2008,0.05,<0.10
BR1,n/a,12/11/2008,0.05,<0.10
BR1,n/a,03/12/2008,0.05,<0.10
BR1,n/a,13/01/2009,0.05,<0.10
BR1,n/a,03/02/2009,0.05,<0.10
BR1,n/a,10/03/2009,0.05,<0.10
BR1,n/a,14/04/2009,0.05,<0.10
BR1,n/a,12/05/2009,0.05,<0.10
BR1,n/a,09/06/2009,0.05,<0.10
BR1,n/a,08/07/2009,0.05,<0.10
BR1,n/a,11/08/2009,0.05,<0.10
BR1,n/a,12/10/2009,0.05,<0.10
BR1,n/a,17/11/2009,0.05,<0.10
BR1,n/a,02/12/2009,0.05,<0.10
BR2,n/a,09/01/2008,0.1,0.1
BR2,n/a,13/02/2008,0.05,<0.10
BR2,n/a,05/03/2008,0.05,<0.10
BR2,n/a,10/04/2008,0.05,<0.10
BR2,n/a,13/05/2008,0.1,0.1
BR2,n/a,10/06/2008,0.1,0.1
BR2,n/a,02/07/2008,0.05,<0.10
BR2,n/a,13/08/2008,0.05,<0.10
BR2,n/a,09/09/2008,0.05,<0.10
BR2,n/a,07/10/2008,0.05,<0.10
BR2,n/a,12/11/2008,0.05,<0.10
BR2,n/a,03/12/2008,0.05,<0.10
BR2,n/a,13/01/2009,0.05,<0.10
BR2,n/a,03/02/2009,0.05,<0.10
BR2,n/a,10/03/2009,0.05,<0.10
BR2,n/a,14/04/2009,0.05,<0.10
BR2,n/a,12/05/2009,0.05,<0.10
BR2,n/a,09/06/2009,5,<010
BR2,n/a,08/07/2009,5,<010
BR2,n/a,11/08/2009,0.05,<0.10
BR2,n/a,12/10/2009,0.05,<0.10
BR2,n/a,17/11/2009,0.05,<0.10
BR2,n/a,02/12/2009,0.05,<0.10
BR3,n/a,09/01/2008,0.05,<0.10
BR3,n/a,13/02/2008,0.05,<0.10
BR3,n/a,05/03/2008,0.05,<0.10
BR3,n/a,10/04/2008,0.05,<0.10
BR3,n/a,13/05/2008,0.05,<0.10
BR3,n/a,10/06/2008,0.05,<0.10
BR3,n/a,02/07/2008,0.05,<0.10
BR3,n/a,13/08/2008,0.05,<0.10
BR3,n/a,09/09/2008,0.05,<0.10
BR3,n/a,07/10/2008,0.05,<0.10
BR3,n/a,12/11/2008,0.05,<0.10
BR3,n/a,03/12/2008,0.05,<0.10
BR3,n/a,13/01/2009,0.05,<0.10
BR3,n/a,03/02/2009,0.05,<0.10
BR3,n/a,10/03/2009,0.05,<0.10
BR3,n/a,14/04/2009,0.05,<0.10
BR3,n/a,12/05/2009,0.05,<0.10
BR3,n/a,09/06/2009,0.05,<0.10
BR3,n/a,08/07/2009,0.05,<0.10
BR3,n/a,11/08/2009,0.05,<0.10
BR3,n/a,12/10/2009,0.05,<0.10
BR3,n/a,17/11/2009,0.05,<0.10
BR3,n/a,02/12/2009,0.05,<0.10
BR4,n/a,09/01/2008,0.05,<0.10
BR4,n/a,13/02/2008,0.05,<0.10
BR4,n/a,05/03/2008,0.05,<0.10
BR4,n/a,10/04/2008,0.05,<0.10
BR4,n/a,13/05/2008,0.05,<0.10
BR4,n/a,10/06/2008,0.05,<0.10
BR4,n/a,02/07/2008,0.05,<0.10
BR4,n/a,13/08/2008,0.05,<0.10
BR4,n/a,09/09/2008,0.05,<0.10
BR4,n/a,07/10/2008,0.05,<0.10
BR4,n/a,12/11/2008,0.05,<0.10
BR4,n/a,03/12/2008,0.05,<0.10
BR4,n/a,13/01/2009,0.05,<0.10
BR4,n/a,03/02/2009,0.05,<0.10
BR4,n/a,10/03/2009,0.05,<0.10
BR4,n/a,14/04/2009,0.05,<0.10
BR4,n/a,12/05/2009,0.05,<0.10
BR4,n/a,09/06/2009,0.05,<0.10
BR4,n/a,06/07/2009,0.05,<0.10
BR4,n/a,11/06/2009,0.05,<0.10
BR4,n/a,12/10/2009,0.05,<0.10
BR4,n/a,17/11/2009,0.05,<0.10
BR4,n/a,02/12/2009,0.05,<0.10
BR5,n/a,09/01/2008,0.05,<0.10
BR5,n/a,13/02/2008,0.05,<0.10
BR5,n/a,05/03/2008,0.05,<0.10
BR5,n/a,10/04/2008,0.05,<0.10
BR5,n/a,13/05/2008,0.05,<0.10
BR5,n/a,10/06/2008,0.05,<0.10
BR5,n/a,02/07/2008,0.05,<0.10
BR5,n/a,13/08/2008,0.05,<0.10
BR5,n/a,09/09/2008,0.05,<0.10
BR5,n/a,07/10/2008,0.05,<0.10
BR5,n/a,12/11/2008,0.05,<0.10
BR5,n/a,03/12/2008,0.05,<0.10
BR5,n/a,13/01/2009,0.05,<0.10
BR5,n/a,03/02/2009,0.05,<0.10
BR5,n/a,10/03/2000,0.05,<0.10
BR5,n/a,14/04/2009,0.05,<0.10
BR5,n/a,12/05/2009,0.05,<0.10
BR5,n/a,09/06/2009,0.05,<0.10
BR5,n/a,08/07/2009,0.05,<0.10
BR5,n/a,11/08/2009,0.05,<0.10
BR5,n/a,12/10/2009,0.05,<0.10
BR5,n/a,17/11/2000,0.05,<0.10
BR5,n/a,02/12/2009,0.05,<0.10
BR6,n/a,09/01/2008,0.05,<0.10
BR6,n/a,13/02/2008,0.05,<0.10
BR6,n/a,05/03/2008,0.05,<0.10
BR6,n/a,10/04/2008,0.05,<0.10
BR6,n/a,13/05/2008,0.05,<0.10
BR6,n/a,10/06/2008,0.05,<0.10
BR6,n/a,02/07/2008,0.05,<0.10
BR6,n/a,13/08/2008,0.05,<0.10
BR6,n/a,09/09/2008,0.05,<0.10
BR6,n/a,07/10/2008,0.05,<0.10
BR6,n/a,12/11/2008,0.05,<0.10
BR6,n/a,03/12/2008,0.05,<0.10
BR6,n/a,13/01/2009,0.05,<0.10
BR6,n/a,03/02/2009,0.05,<0.10
BR6,n/a,10/03/2009,0.05,<0.10
BR6,n/a,14/04/2009,0.05,<0.10
BR6,n/a,12/05/2009,0.05,<0.10
BR6,n/a,09/06/2009,0.05,<0.10
BR6,n/a,06/07/2009,0.05,<0.10
BR6,n/a,11/08/2009,0.05,<0.10
BR6,n/a,12/10/2009,0.05,<0.10
BR6,n/a,17/11/2009,0.05,<0.10
BR6,n/a,02/12/2009,0.05,<0.10
BR7,n/a,09/01/2008,0.1,0.1
BR7,n/a,13/02/2008,0.05,<0.10
BR7,n/a,05/03/2008,0.05,<0.10
BR7,n/a,10/04/2008,0.05,<0.10
BR7,n/a,13/05/2008,0.05,<0.10
BR7,n/a,10/06/2008,0.05,<0.10
BR7,n/a,02/07/2008,0.05,<0.10
BR7,n/a,13/08/2008,0.05,<0.10
BR7,n/a,09/09/2008,0.05,<0.10
BR7,n/a,07/10/2008,0.05,<0.10
BR7,n/a,12/11/2008,0.05,<0.10
BR7,n/a,03/12/2008,0.05,<0.10
BR7,n/a,13/01/2009,0.05,<0.10
BR7,n/a,03/02/2009,0.05,<0.10
BR7,n/a,10/03/2009,0.05,<0.10
BR7,n/a,14/04/2009,0.05,<0.10
BR7,n/a,12/05/2009,0.05,<0.10
BR7,n/a,09/06/2009,0.05,<0.10
BR7,n/a,06/07/2009,0.05,<0.10
BR7,n/a,11/08/2009,0.05,<0.10
BR7,n/a,29/10/2009,0.05,<0.10
BR7,n/a,17/11/2009,0.05,<0.10
BR7,n/a,02/12/2009,0.05,<0.10
HUL1,n/a,10/01/2008,0.05,<0.10
HUL1,n/a,14/02/2008,0.05,<0.10
HUL1,n/a,06/03/2008,0.05,<0.10
HUL1,n/a,09/04/2008,0.05,<0.10
HUL1,n/a,15/05/2008,0.05,<0.10
HUL1,n/a,12/06/2008,0.05,<0.10
HUL1,n/a,03/07/2008,0.05,<0.10
HUL1,n/a,14/08/2008,0.05,<0.10
HUL1,n/a,10/09/2008,0.05,<0.10
HUL1,n/a,06/10/2008,0.05,<0.10
HUL1,n/a,12/11/2008,0.05,<0.10
HUL1,n/a,03/12/2008,0.05,<0.10
HUL1,n/a,14/01/2009,0.05,<0.10
HUL1,n/a,04/02/2009,0.05,<0.10
HUL1,n/a,12/03/2009,0.05,<0.10
HUL1,n/a,15/04/2009,0.05,<0.10
HUL1,n/a,14/05/2009,0.05,<0.10
HUL1,n/a,11/06/2009,0.05,<0.10
HUL1,n/a,09/07/2009,0.05,<0.10
HUL1,n/a,13/08/7009,0.05,<0.10
HUL1,n/a,11/10/2009,0.05,<0.10
HUL1,n/a,11/11/2009,0.05,<0.10
HUL1,n/a,16/12/2009,0.05,<0.10
HUL2,n/a,10/01/2008,0.05,<0.10
HUL2,n/a,14/02/2008,0.05,<0.10
HUL2,n/a,06/03/2008,0.05,<0.10
HUL2,n/a,09/04/2008,0.05,<0.10
HUL2,n/a,15/05/2008,0.05,<0.10
HUL2,n/a,12/06/2008,0.05,<0.10
HUL2,n/a,03/07/2008,0.05,<0.10
HUL2,n/a,14/08/2008,0.05,<0.10
HUL2,n/a,10/09/2008,0.05,<0.10
HUL2,n/a,08/10/2008,0.05,<0.10
HUL2,n/a,13/11/2008,0.05,<0.10
HUL2,n/a,03/12/2008,0.05,<0.10
HUL2,n/a,14/01/2009,0.05,<0.10
HUL2,n/a,04/02/2009,0.05,<0.10
HUL2,n/a,12/03/2009,0.05,<0.10
HUL2,n/a,15/04/2009,0.05,<0.10
HUL2,n/a,14/05/2009,0.05,<0.10
HUL2,n/a,11/06/2009,0.05,<0.10
HUL2,n/a,09/07/2009,0.05,<0.10
HUL2,n/a,13/05/2009,0.05,<0.10
HUL2,n/a,15/10/2009,0.05,<0.10
HUL2,n/a,11/11/2009,0.05,<0.10
HUL2,n/a,13/12/2009,0.05,<0.10
HUL3,n/a,10/01/2008,0.05,<0.10
HUL3,n/a,14/02/2008,0.05,<0.10
HUL3,n/a,06/03/2008,0.05,<0.10
HUL3,n/a,09/04/2008,0.05,<0.10
HUL3,n/a,15/05/2008,0.05,<0.10
HUL3,n/a,12/06/2008,0.05,<0.10
HUL3,n/a,03/07/2008,0.05,<0.10
HUL3,n/a,14/08/2008,0.05,<0.10
HUL3,n/a,10/09/2008,0.05,<0.10
HUL3,n/a,08/10/2008,0.05,<0.10
HUL3,n/a,13/11/2008,0.05,<0.10
HUL3,n/a,03/12/2008,0.05,<0.10
HUL3,n/a,14/01/2009,0.05,<0.10
HUL3,n/a,04/02/2009,0.05,<0.10
HUL3,n/a,12/03/2009,0.05,<0.10
HUL3,n/a,15/04/2009,0.05,<0.10
HUL3,n/a,14/05/2009,0.05,<0.10
HUL3,n/a,11/06/2009,0.05,<0.10
HUL3,n/a,09/07/2009,0.05,<0.10
HUL3,n/a,13/08/2009,0.05,<0.10
HUL3,n/a,15/10/2009,0.05,<0.10
HUL3,n/a,11/11/2009,0.05,<0.10
HUL3,n/a,16/12/2009,0.05,<0.10
B0P,Shallow,15/01/2008,0.05,<0.10
B0P,Shallow,14/02/2008,0.05,<0.10
B0P,Shallow,18/03/2008,0.05,<0.10
B0P,Shallow,16/04/2008,0.05,<0.10
B0P,Shallow,14/05/2008,0.05,<0.10
B0P,Shallow,18/06/2008,0.05,<0.10
B0P,Shallow,18/07/2008,0.05,<0.10
B0P,Shallow,12/08/2008,0.05,<0.10
B0P,Shallow,16/09/2008,0.05,<0.10
B0P,Shallow,14/10/2008,0.05,<0.10
B0P,Shallow,11/11/2008,0.05,<0.10
B0P,Shallow,09/12/2008,0.05,<0.10
B0P,Shallow,14/01/2009,0.05,<0.10
B0P,Shallow,10/02/2009,0.05,<0.10
B0P,Shallow,10/03/2009,0.05,<0.10
B0P,Shallow,28/04/2009,0.05,<0.10
B0P,Shallow,13/05/2009,0.05,<0.10
B0P,Shallow,11/06/2009,0.05,<0.10
B0P,Shallow,16/07/2009,0.05,<0.10
B0P,Shallow,11/08/2009,0.05,<0.10
B0P,Shallow,08/06/2009,0.05,<0.10
B0P,Shallow,19/10/2009,0.05,<0.10
B0P,Shallow,24/11/2009,0.05,<0.10
B0P,Shallow,08/12/2009,0.05,<0.10
B0P,Deep,15/01/2008,0.05,<0.10
B0P,Deep,14/02/2008,0.05,<0.10
B0P,Deep,18/03/2008,0.05,<0.10
B0P,Deep,16/04/2008,0.05,<0.10
B0P,Deep,14/05/2008,0.05,<0.10
B0P,Deep,12/08/2008,0.05,<0.10
B0P,Deep,16/09/2008,0.05,<0.10
B0P,Deep,14/10/2008,0.05,<0.10
B0P,Deep,11/11/2008,0.05,<0.10
B0P,Deep,09/12/2008,0.05,<0.10
B0P,Deep,14/01/2009,0.05,<0.10
B0P,Deep,10/02/2009,0.05,<0.10
B0P,Deep,10/03/2009,0.05,<0.10
B0P,Deep,08/09/2009,0.05,<0.10
B0P,Deep,19/10/2009,0.05,<0.10
B0P,Deep,24/11/2009,0.05,<0.10
B0P,Deep,09/12/2009,0.05,<0.10
DCH,Shallow,15/01/2008,0.05,<0.10
DCH,Shallow,14/02/2008,0.05,<0.10
DCH,Shallow,18/03/2008,0.05,<0.10
DCH,Shallow,15/04/2008,0.05,<0.10
DCH,Shallow,14/05/2008,0.05,<0.10
DCH,Shallow,18/06/2008,0.05,<0.10
DCH,Shallow,18/07/2008,0.05,<0.10
DCH,Shallow,12/08/2008,0.05,<0.10
DCH,Shallow,16/09/2008,0.05,<0.10
DCH,Shallow,14/10/2008,0.05,<0.10
DCH,Shallow,11/11/2008,0.05,<0.10
DCH,Shallow,09/12/2008,0.05,<0.10
DCH,Shallow,14/01/2009,0.05,<0.10
DCH,Shallow,10/02/2009,0.05,<0.10
DCH,Shallow,10/03/2009,0.05,<0.10
DCH,Shallow,28/04/2009,0.05,<0.10
DCH,Shallow,12/05/2009,0.05,<0.10
DCH,Shallow,11/06/2009,0.05,<0.10
DCH,Shallow,16/07/2009,0.05,<0.10
DCH,Shallow,11/08/2009,0.05,<0.10
DCH,Shallow,08/09/2009,0.05,<0.10
DCH,Shallow,19/10/2009,0.05,<0.10
DCH,Shallow,24/11/2009,0.05,<0.10
DCH,Shallow,09/12/2009,0.05,<0.10
DCH,Deep,15/01/2008,0.05,<0.10
DCH,Deep,14/02/2008,0.05,<0.10
DCH,Deep,10/03/2008,0.05,<0.10
DCH,Deep,16/04/2008,0.05,<0.10
DCH,Deep,14/05/2008,0.05,<0.10
DCH,Deep,10/06/2008,0.05,<0.10
DCH,Deep,18/07/2008,0.05,<0.10
DCH,Deep,12/08/2008,0.05,<0.10
DCH,Deep,15/09/2008,0.05,<0.10
DCH,Deep,14/10/2008,0.05,<0.10
DCH,Deep,11/11/2008,0.05,<0.10
DCH,Deep,09/12/2008,0.05,<0.10
DCH,Deep,14/01/2009,0.05,<0.10
DCH,Deep,10/02/2009,0.05,<0.10
DCH,Deep,10/03/7009,0.05,<0.10
DCH,Deep,28/04/2009,0.05,<0.10
DCH,Deep,13/05/7009,0.05,<0.10
DCH,Deep,08/09/2009,0.05,<0.10
DCH,Deep,19/10/2009,0.05,<0.10
DCH,Deep,24/11/2009,0.05,<0.10
DCH,Deep,09/12/2009,0.05,<0.10
ERP,Shallow,15/01/2008,0.05,<0.10
ERP,Shallow,14/02/2008,0.05,<0.10
ERP,Shallow,18/03/2008,0.05,<0.10
ERP,Shallow,16/04/2020,0.05,<0.10
ERP,Shallow,14/05/2008,0.05,<0.10
ERP,Shallow,16/06/2008,0.05,<0.10
ERP,Shallow,16/07/2008,0.05,<0.10
ERP,Shallow,12/08/2008,0.05,<0.10
ERP,Shallow,16/09/2008,0.05,<0.10
ERP,Shallow,14/10/2008,0.05,<0.10
ERP,Shallow,11/11/2008,0.05,<0.10
ERP,Shallow,09/12/2008,0.05,<0.10
ERP,Shallow,14/01/2009,0.05,<0.10
ERP,Shallow,10/02/2009,0.05,<0.10
ERP,Shallow,10/03/2009,0.05,<0.10
ERP,Shallow,28/04/2009,0.05,<0.10
ERP,Shallow,13/05/2009,0.05,<0.10
ERP,Shallow,11/06/2009,0.05,<0.10
ERP,Shallow,16/07/2009,0.05,<0.10
ERP,Shallow,11/08/2009,0.05,<0.10
ERP,Shallow,08/09/2009,0.05,<0.10
ERP,Shallow,19/10/2009,0.05,<0.10
ERP,Shallow,24/11/2009,0.05,<0.10
ERP,Shallow,09/12/2009,0.05,<0.10
ERP,Deep,15/01/2008,0.05,<0.10
ERP,Deep,14/02/2008,0.05,<0.10
ERP,Deep,18/03/2008,0.05,<0.10
ERP,Deep,16/04/2008,0.05,<0.10
ERP,Deep,14/05/2008,0.05,<0.10
ERP,Deep,18/06/2008,0.05,<0.10
ERP,Deep,18/07/2008,0.05,<0.10
ERP,Deep,12/08/2008,0.05,<0.10
ERP,Deep,16/09/2008,0.05,<0.10
ERP,Deep,14/10/2008,0.05,<0.10
ERP,Deep,11/11/2008,0.05,<0.10
ERP,Deep,09/12/2008,0.05,<0.10
ERP,Deep,14/01/2009,0.05,<0.10
ERP,Deep,10/02/2009,0.05,<0.10
ERP,Deep,10/03/2009,0.05,<0.10
ERP,Deep,28/04/2009,0.05,<0.10
ERP,Deep,13/05/2009,0.05,<0.10
ERP,Deep,11/06/2009,0.05,<0.10
ERP,Deep,16/07/2009,0.05,<0.10
ERP,Deep,11/08/2009,0.05,<0.10
ERP,Deep,08/09/2009,0.05,<0.10
ERP,Deep,19/10/2009,0.05,<0.10
ERP,Deep,24/11/2009,0.05,<0.10
ERP,Deep,09/12/2009,0.05,<0.10
PNP,Shallow,15/01/2008,0.05,<0.10
PNP,Shallow,14/02/2008,0.05,<0.10
PNP,Shallow,18/03/2008,0.05,<0.10
PNP,Shallow,16/04/2008,0.05,<0.10
PNP,Shallow,14/05/2008,0.05,<0.10
PNP,Shallow,18/06/2008,0.05,<0.10
PNP,Shallow,18/07/2008,0.05,<0.10
PNP,Shallow,12/08/2008,0.05,<0.10
PNP,Shallow,15/09/2008,0.05,<0.10
PNP,Shallow,14/10/2008,0.05,<0.10
PNP,Shallow,11/11/2008,0.05,<0.10
PNP,Shallow,09/12/2008,0.05,<0.10
PNP,Shallow,14/01/2009,0.05,<0.10
PNP,Shallow,10/02/2009,0.05,<0.10
PNP,Shallow,10/03/2009,0.05,<0.10
PNP,Shallow,28/04/2009,0.05,<0.10
PNP,Shallow,13/05/2009,0.05,<0.10
PNP,Shallow,11/06/2009,0.05,<0.10
PNP,Shallow,15/01/2009,0.05,<0.10
PNP,Shallow,11/08/2009,0.05,<0.10
PNP,Shallow,08/09/2009,0.05,<0.10
PNP,Shallow,19/10/2009,0.05,<0.10
PNP,Shallow,24/11/3009,0.05,<0.10
PNP,Shallow,09/12/2009,0.05,<0.10
PNP,Deep,15/01/2008,0.05,<0.10
PNP,Deep,14/02/2008,0.05,<0.10
PNP,Deep,16/03/2008,0.05,<0.10
PNP,Deep,16/04/2008,0.05,<0.10
PNP,Deep,14/05/2008,0.05,<0.10
PNP,Deep,16/06/2008,0.05,<0.10
PNP,Deep,18/07/2008,0.05,<0.10
PNP,Deep,12/08/2008,0.05,<0.10
PNP,Deep,06/09/2008,0.05,<0.10
PNP,Deep,14/10/2008,0.05,<0.10
PNP,Deep,11/11/2008,0.05,<0.10
PNP,Deep,09/12/2008,0.05,<0.10
PNP,Deep,14/01/2009,0.05,<0.10
PNP,Deep,10/02/2009,0.05,<0.10
PNP,Deep,10/03/2009,0.05,<0.10
PNP,Deep,28/04/2009,0.05,<0.10
PNP,Deep,13/05/2009,0.05,<0.10
PNP,Deep,11/06/2009,0.05,<0.10
PNP,Deep,16/07/2009,0.05,<0.10
PNP,Deep,11/08/2009,0.05,<0.10
PNP,Deep,09/09/2009,0.05,<0.10
PNP,Deep,19/10/2009,0.05,<0.10
PNP,Deep,24/11/2009,0.05,<0.10
PNP,Deep,09/12/2009,0.05,<0.10
TAG,Shallow,15/01/2008,0.05,<0.10
TAG,Shallow,14/02/2008,0.05,<0.10
TAG,Shallow,18/03/2008,0.05,<0.10
TAG,Shallow,16/04/2008,0.05,<0.10
TAG,Shallow,14/05/2008,0.05,<0.10
TAG,Shallow,18/06/2008,0.05,<0.10
TAG,Shallow,18/07/2008,0.05,<0.10
TAG,Shallow,12/08/2008,0.05,<0.10
TAG,Shallow,15/09/2008,0.05,<0.10
TAG,Shallow,14/10/2008,0.05,<0.10
TAG,Shallow,11/11/2008,0.05,<0.10
TAG,Shallow,09/12/2008,0.05,<0.10
TAG,Shallow,14/01/2009,0.05,<0.10
TAG,Shallow,10/02/2009,0.05,<0.10
TAG,Shallow,10/03/2009,0.05,<0.10
TAG,Shallow,28/04/2009,0.05,<0.10
TAG,Shallow,13/05/2009,0.05,<0.10
TAG,Shallow,11/08/2009,0.05,<0.10
TAG,Shallow,16/07/2009,0.05,<0.10
TAG,Shallow,11/08/2009,0.05,<0.10
TAG,Shallow,08/09/2009,0.05,<0.10
TAG,Shallow,19/10/2009,0.05,<0.10
TAG,Shallow,24/11/2009,0.05,<0.10
TAG,Shallow,09/12/2009,0.05,<0.10
TAG,Deep,15/01/2008,0.05,<0.10
TAG,Deep,14/02/2008,0.05,<0.10
TAG,Deep,16/03/2008,0.05,<0.10
TAG,Deep,16/04/2008,0.05,<0.10
TAG,Deep,14/05/2008,0.05,<0.10
TAG,Deep,18/06/2008,0.05,<0.10
TAG,Deep,18/07/2008,0.05,<0.10
TAG,Deep,12/08/2008,0.05,<0.10
TAG,Deep,16/09/2008,0.05,<0.10
TAG,Deep,14/10/2008,0.05,<0.10
