"","site","depth","date","data","delta"
"8601","TME","Shallow",2015-12-16,0.05,0
"8609","TMH","Shallow",2015-01-22,0.05,0
"8610","TMH","Shallow",2015-02-24,0.05,0
"8611","TMH","Shallow",2015-03-19,0.05,0
"8612","TMH","Shallow",2015-04-16,0.05,0
"8613","TMH","Shallow",2015-05-21,0.05,0
"8614","TMH","Shallow",2015-06-18,0.05,0
"8615","TMH","Shallow",2015-07-15,0.05,0
"8616","TMH","Shallow",2015-08-20,0.05,0
"8617","TMH","Shallow",2015-09-14,0.05,0
"8618","TMH","Shallow",2015-10-22,0.05,0
"8619","TMH","Shallow",2015-11-19,0.05,0
"8620","TMH","Shallow",2015-12-17,0.05,0
"8633","TMR","Shallow",2015-01-21,0.05,0
"8634","TMR","Shallow",2015-02-11,0.05,0
"8635","TMR","Shallow",2015-03-18,0.05,0
"8636","TMR","Shallow",2015-04-15,0.05,0
"8637","TMR","Shallow",2015-05-19,0.05,0
"8638","TMR","Shallow",2015-06-17,0.05,0
"8639","TMR","Shallow",2015-07-16,0.05,0
"8640","TMR","Shallow",2015-08-18,0.05,0
"8641","TMR","Shallow",2015-09-15,0.05,0
"8642","TMR","Shallow",2015-10-21,0.05,0
"8643","TMR","Shallow",2015-11-19,0.05,0
"8644","TMR","Shallow",2015-12-16,0.05,0
"8657","M2","Shallow",2015-01-27,1.12,0.38
"8658","M2","Shallow",2015-02-19,1.14,0.0199999999999998
"8659","M2","Shallow",2015-03-24,1.04,-0.0999999999999999
"8660","M2","Shallow",2015-04-21,1.08,0.04
"8661","M2","Shallow",2015-05-26,1.32,0.24
"8662","M2","Shallow",2015-06-23,0.92,-0.4
"8663","M2","Shallow",2015-07-21,1.02,0.1
"8664","M2","Shallow",2015-08-23,1.21,0.19
"8665","M2","Shallow",2015-09-22,0.64,-0.57
"8666","M2","Shallow",2015-10-27,0.94,0.3
"8667","M2","Shallow",2015-11-24,1.29,0.35
"8668","M2","Shallow",2015-12-22,1.1,-0.19
"8681","M5","Shallow",2015-01-27,0.64,0.42
"8682","M5","Shallow",2015-02-19,0.66,0.02
"8683","M5","Shallow",2015-03-24,0.85,0.19
"8684","M5","Shallow",2015-04-21,0,-0.85
"8685","M5","Shallow",2015-05-26,0.83,0.83
"8686","M5","Shallow",2015-06-23,0.64,-0.19
"8687","M5","Shallow",2015-07-21,0.68,0.04
"8688","M5","Shallow",2015-08-23,0.95,0.27
"8689","M5","Shallow",2015-09-22,0.53,-0.42
"8690","M5","Shallow",2015-10-27,0.82,0.29
"8691","M5","Shallow",2015-11-24,0.95,0.13
"8692","M5","Shallow",2015-12-22,0.81,-0.14
"8705","M12","Shallow",2015-01-27,0.64,0.25
"8706","M12","Shallow",2015-02-19,0.75,0.11
"8707","M12","Shallow",2015-03-24,0.64,-0.11
"8708","M12","Shallow",2015-04-21,0.58,-0.0600000000000001
"8709","M12","Shallow",2015-05-26,0.7,0.12
"8710","M12","Shallow",2015-06-23,0.45,-0.25
"8711","M12","Shallow",2015-07-21,0.55,0.1
"8712","M12","Shallow",2015-08-23,0.74,0.19
"8713","M12","Shallow",2015-09-22,0.42,-0.32
"8714","M12","Shallow",2015-10-27,0.56,0.14
"8715","M12","Shallow",2015-11-24,0.96,0.4
"8716","M12","Shallow",2015-12-22,0.66,-0.3
"8729","RAP","Shallow",2015-01-27,0.85,0.15
"8730","RAP","Shallow",2015-02-19,1.13,0.28
"8731","RAP","Shallow",2015-03-24,0.93,-0.2
"8732","RAP","Shallow",2015-04-21,1.02,0.09
"8733","RAP","Shallow",2015-05-26,1.16,0.14
"8734","RAP","Shallow",2015-06-23,0.89,-0.27
"8735","RAP","Shallow",2015-07-21,0.95,0.0599999999999999
"8736","RAP","Shallow",2015-08-23,1.33,0.38
"8737","RAP","Shallow",2015-09-22,0.61,-0.72
"8738","RAP","Shallow",2015-10-27,0.68,0.0700000000000001
"8739","RAP","Shallow",2015-11-24,1.19,0.51
"8740","RAP","Shallow",2015-12-22,1.02,-0.17
"8741","RCO","Shallow",2015-01-27,0.05,-0.57
"8742","RCO","Shallow",2015-02-19,0.98,0.93
"8743","RCO","Shallow",2015-03-24,0.86,-0.12
"8744","RCO","Shallow",2015-04-21,1.06,0.2
"8745","RCO","Shallow",2015-05-26,1.3,0.24
"8746","RCO","Shallow",2015-06-23,0.91,-0.39
"8747","RCO","Shallow",2015-07-21,1.02,0.11
"8748","RCO","Shallow",2015-08-23,1.22,0.2
"8749","RCO","Shallow",2015-09-22,0.87,-0.35
"8750","RCO","Shallow",2015-10-27,0.94,0.07
"8751","RCO","Shallow",2015-11-24,1.26,0.32
"8752","RCO","Shallow",2015-12-22,1.03,-0.23
"8950","BOP","Shallow",2016-01-13,0.05,0
"8951","BOP","Shallow",2016-11-02,0.05,0
"8952","BOP","Shallow",2016-09-03,0.05,0
"8953","BOP","Shallow",2016-09-21,0.05,0
"8954","BOP","Shallow",2016-12-10,0.05,0
"8955","BOP","Shallow",2016-09-11,0.05,0
"8956","BOP","Shallow",2016-06-12,0.05,0
"8961","DCH","Shallow",2016-01-13,0.05,0
"8962","DCH","Shallow",2016-11-02,0.05,0
"8963","DCH","Shallow",2016-09-03,0.05,0
"8964","DCH","Shallow",2016-04-13,0.05,0
"8965","DCH","Shallow",2016-11-05,0.05,0
"8966","DCH","Shallow",2016-08-06,0.05,0
"8967","DCH","Shallow",2016-07-20,0.05,0
"8968","DCH","Shallow",2016-10-08,0.05,0
"8969","DCH","Shallow",2016-09-21,0.05,0
"8970","DCH","Shallow",2016-12-10,0.05,0
"8971","DCH","Shallow",2016-09-11,0.05,0
"8972","DCH","Shallow",2016-06-12,0.05,0
"8978","ERP","Shallow",2016-01-13,0.05,0
"8979","ERP","Shallow",2016-11-02,0.05,0
"8980","ERP","Shallow",2016-09-03,0.05,0
"8981","ERP","Shallow",2016-11-05,0.05,0
"8982","ERP","Shallow",2016-08-06,0.05,0
"8983","ERP","Shallow",2016-07-20,0.05,0
"8984","ERP","Shallow",2016-10-08,0.05,0
"8985","ERP","Shallow",2016-09-21,0.05,0
"8986","ERP","Shallow",2016-12-10,0.05,0
"8987","ERP","Shallow",2016-09-11,0.05,0
"8988","ERP","Shallow",2016-06-12,0.05,0
"8997","TAG","Shallow",2016-01-13,0.05,0
"8998","TAG","Shallow",2016-11-02,0.05,0
"8999","TAG","Shallow",2016-09-03,0.05,0
"9000","TAG","Shallow",2016-04-13,0.05,0
"9001","TAG","Shallow",2016-11-05,0.05,0
"9002","TAG","Shallow",2016-08-06,0.05,0
"9003","TAG","Shallow",2016-07-20,0.05,0
"9004","TAG","Shallow",2016-10-08,0.05,0
"9005","TAG","Shallow",2016-09-21,0.05,0
"9006","TAG","Shallow",2016-12-10,0.05,0
"9007","TAG","Shallow",2016-09-11,0.05,0
"9008","TAG","Shallow",2016-06-12,0.05,0
"9021","ARN","Shallow",2016-01-28,0.05,0
"9022","ARN","Shallow",2016-02-15,0.05,0
"9023","ARN","Shallow",2016-03-15,0.05,0
"9024","ARN","Shallow",2016-04-20,0.05,0
"9025","ARN","Shallow",2016-05-23,0.05,0
"9026","ARN","Shallow",2016-05-14,0.05,0
"9027","ARN","Shallow",2016-12-07,0.05,0
"9028","ARN","Shallow",2016-08-17,0.05,0
"9029","ARN","Shallow",2016-09-13,0.05,0
"9030","ARN","Shallow",2016-10-18,0.05,0
"9031","ARN","Shallow",2016-11-15,0.05,0
"9032","ARN","Shallow",2016-12-13,0.05,0
"9045","BAT","Shallow",2016-01-28,0.05,0
"9046","BAT","Shallow",2016-02-16,0.05,0
"9047","BAT","Shallow",2016-03-15,0.05,0
"9048","BAT","Shallow",2016-04-20,0.05,0
"9049","BAT","Shallow",2016-05-23,0.05,0
"9050","BAT","Shallow",2016-06-14,0.05,0
"9051","BAT","Shallow",2016-12-07,0.05,0
"9052","BAT","Shallow",2016-08-17,0.14,0.09
"9053","BAT","Shallow",2016-09-13,0.17,0.03
"9054","BAT","Shallow",2016-10-18,0.22,0.05
"9055","BAT","Shallow",2016-11-15,0.21,-0.01
"9056","BAT","Shallow",2016-12-13,0.15,-0.06
"9069","BCI","Shallow",2016-01-20,0.05,0
"9070","BCI","Shallow",2016-02-17,0.05,0
"9071","BCI","Shallow",2016-03-16,0.05,0
"9072","BCI","Shallow",2016-04-19,0.05,0
"9073","BCI","Shallow",2016-05-25,0.05,0
"9074","BCI","Shallow",2016-06-15,0.05,0
"9075","BCI","Shallow",2016-07-13,0.05,0
"9076","BCI","Shallow",2016-08-18,0.05,0
"9077","BCI","Shallow",2016-09-14,0.05,0
"9078","BCI","Shallow",2016-10-19,0.05,0
"9079","BCI","Shallow",2016-11-15,0.05,0
"9080","BCI","Shallow",2016-12-15,0.05,0
"9093","DC1","Shallow",2016-01-20,0.05,0
"9094","DC1","Shallow",2016-02-17,0.05,0
"9095","DC1","Shallow",2016-03-16,0.05,0
"9096","DC1","Shallow",2016-04-19,0.05,0
"9097","DC1","Shallow",2016-05-25,0.05,0
"9098","DC1","Shallow",2016-06-15,0.05,0
"9099","DC1","Shallow",2016-07-13,0.05,0
"9100","DC1","Shallow",2016-08-18,0.05,0
"9101","DC1","Shallow",2016-09-14,0.05,0
"9102","DC1","Shallow",2016-10-19,0.05,0
"9103","DC1","Shallow",2016-11-16,0.05,0
"9104","DC1","Shallow",2016-12-15,0.05,0
"9117","ESC","Shallow",2016-01-28,0.05,0
"9118","ESC","Shallow",2016-02-16,0.05,0
"9119","ESC","Shallow",2016-03-15,0.05,0
"9120","ESC","Shallow",2016-04-20,0.05,0
"9121","ESC","Shallow",2016-05-23,0.05,0
"9122","ESC","Shallow",2016-06-14,0.05,0
"9123","ESC","Shallow",2016-12-07,0.05,0
"9124","ESC","Shallow",2016-08-17,0.12,0.07
"9125","ESC","Shallow",2016-09-13,0.14,0.02
"9126","ESC","Shallow",2016-10-18,0.18,0.04
"9127","ESC","Shallow",2016-11-15,0.16,-0.02
"9128","ESC","Shallow",2016-12-13,0.14,-0.02
"9141","HUM","Shallow",2016-01-28,0.05,0
"9142","HUM","Shallow",2016-02-16,0.05,0
"9143","HUM","Shallow",2016-03-15,0.05,0
"9144","HUM","Shallow",2016-04-20,0.05,0
"9145","HUM","Shallow",2016-05-23,0.05,0
"9146","HUM","Shallow",2016-06-14,0.05,0
"9147","HUM","Shallow",2016-12-07,0.05,0
"9148","HUM","Shallow",2016-08-17,0.05,0
"9149","HUM","Shallow",2016-09-13,0.05,0
"9150","HUM","Shallow",2016-10-18,0.05,0
"9151","HUM","Shallow",2016-11-15,0.05,0
"9152","HUM","Shallow",2016-12-13,0.05,0
"9165","LAT","Shallow",2016-01-20,0.05,0
"9166","LAT","Shallow",2016-02-17,0.05,0
"9167","LAT","Shallow",2016-03-16,0.05,0
"9168","LAT","Shallow",2016-04-19,0.05,0
"9169","LAT","Shallow",2016-05-25,0.05,0
"9170","LAT","Shallow",2016-06-15,0.05,0
"9171","LAT","Shallow",2016-07-13,0.05,0
"9172","LAT","Shallow",2016-08-18,0.05,0
"9173","LAT","Shallow",2016-09-14,0.05,0
"9174","LAT","Shallow",2016-10-19,0.05,0
"9175","LAT","Shallow",2016-11-16,0.05,0
"9176","LAT","Shallow",2016-12-15,0.05,0
"9179","MLR","Shallow",2016-01-19,0.05,0
"9180","MLR","Shallow",2016-02-16,0.05,0
"9181","MLR","Shallow",2016-03-15,0.05,0
"9182","MLR","Shallow",2016-04-20,0.05,0
"9183","MLR","Shallow",2016-05-23,0.05,0
"9184","MLR","Shallow",2016-06-14,0.05,0
"9185","MLR","Shallow",2016-12-07,0.05,0
"9186","MLR","Shallow",2016-08-17,0.12,0.07
"9187","MLR","Shallow",2016-09-13,0.11,-0.01
"9188","MLR","Shallow",2016-10-18,0.12,0.01
"9189","MLR","Shallow",2016-11-15,0.05,-0.07
"9190","MLR","Shallow",2016-12-13,0.1,0.05
"9203","RAI","Shallow",2016-01-28,0.05,0
"9204","RAI","Shallow",2016-02-16,0.05,0
"9205","RAI","Shallow",2016-03-15,0.05,0
"9206","RAI","Shallow",2016-04-20,0.05,0
"9207","RAI","Shallow",2016-05-23,0.05,0
"9208","RAI","Shallow",2016-06-14,0.05,0
"9209","RAI","Shallow",2016-12-07,0.05,0
"9210","RAI","Shallow",2016-08-17,0.05,0
"9211","RAI","Shallow",2016-09-13,0.05,0
"9212","RAI","Shallow",2016-10-18,0.05,0
"9213","RAI","Shallow",2016-11-15,0.05,0
"9214","RAI","Shallow",2016-12-13,0.05,0
"9227","TME","Shallow",2016-01-20,0.05,0
"9228","TME","Shallow",2016-02-17,0.05,0
"9229","TME","Shallow",2016-03-16,0.05,0
"9230","TME","Shallow",2016-04-19,0.05,0
"9231","TME","Shallow",2016-05-25,0.05,0
"9232","TME","Shallow",2016-06-15,0.05,0
"9233","TME","Shallow",2016-07-13,0.05,0
"9234","TME","Shallow",2016-08-18,0.05,0
"9235","TME","Shallow",2016-09-14,0.05,0
"9236","TME","Shallow",2016-10-19,0.05,0
"9237","TME","Shallow",2016-11-16,0.05,0
"9238","TME","Shallow",2016-12-15,0.05,0
"9242","TMH","Shallow",2016-01-21,0.05,0
"9243","TMH","Shallow",2016-02-18,0.05,0
"9244","TMH","Shallow",2016-03-17,0.05,0
"9245","TMH","Shallow",2016-04-21,0.05,0
"9246","TMH","Shallow",2016-05-17,0.05,0
"9247","TMH","Shallow",2016-06-16,0.05,0
"9248","TMH","Shallow",2016-07-14,0.05,0
"9249","TMH","Shallow",2016-08-19,0.05,0
"9250","TMH","Shallow",2016-09-15,0.05,0
"9251","TMH","Shallow",2016-10-20,0.05,0
"9252","TMH","Shallow",2016-11-17,0.05,0
"9253","TMH","Shallow",2016-12-14,0.05,0
"9266","TMR","Shallow",2016-01-21,0.05,0
"9267","TMR","Shallow",2016-02-17,0.05,0
"9268","TMR","Shallow",2016-03-16,0.05,0
"9269","TMR","Shallow",2016-04-19,0.05,0
"9270","TMR","Shallow",2016-05-25,0.05,0
"9271","TMR","Shallow",2016-06-15,0.05,0
"9272","TMR","Shallow",2016-07-13,0.25,0.2
"9273","TMR","Shallow",2016-08-18,0.38,0.13
"9274","TMR","Shallow",2016-09-14,0.36,-0.02
"9275","TMR","Shallow",2016-10-19,0.16,-0.2
"9276","TMR","Shallow",2016-11-16,0.21,0.05
"9277","TMR","Shallow",2016-12-15,0.05,-0.16
"9290","M2","Shallow",2016-01-27,1.4,0.3
"9291","M2","Shallow",2016-02-23,1.52,0.12
"9292","M2","Shallow",2016-03-23,1.39,-0.13
"9293","M2","Shallow",2016-04-26,1.09,-0.3
"9294","M2","Shallow",2016-05-18,1.25,0.16
"9295","M2","Shallow",2016-06-21,1.51,0.26
"9296","M2","Shallow",2016-07-26,0.99,-0.52
"9297","M2","Shallow",2016-08-23,1.09,0.1
"9298","M2","Shallow",2016-09-28,1.17,0.0799999999999998
"9299","M2","Shallow",2016-10-25,0.87,-0.3
"9300","M2","Shallow",2016-11-22,0.48,-0.39
"9301","M2","Shallow",2016-12-20,0.75,0.27
"9314","M5","Shallow",2016-01-27,1.12,0.31
"9315","M5","Shallow",2016-02-23,1.32,0.2
"9316","M5","Shallow",2016-03-23,1.15,-0.17
"9317","M5","Shallow",2016-04-26,0.81,-0.34
"9318","M5","Shallow",2016-05-18,1.2,0.39
"9319","M5","Shallow",2016-06-21,1.12,-0.0799999999999998
"9320","M5","Shallow",2016-07-26,0.95,-0.17
"9321","M5","Shallow",2016-08-23,0.98,0.03
"9322","M5","Shallow",2016-09-28,1.06,0.0800000000000001
"9323","M5","Shallow",2016-10-25,0.64,-0.42
"9324","M5","Shallow",2016-11-22,0.29,-0.35
"9325","M5","Shallow",2016-12-20,0.39,0.1
"9338","M12","Shallow",2016-01-27,0.93,0.27
"9339","M12","Shallow",2016-02-23,0.8,-0.13
"9340","M12","Shallow",2016-03-23,1.2,0.4
"9341","M12","Shallow",2016-04-26,0.96,-0.24
"9342","M12","Shallow",2016-05-18,0.83,-0.13
"9343","M12","Shallow",2016-06-21,0.77,-0.0599999999999999
"9344","M12","Shallow",2016-07-26,0.62,-0.15
"9345","M12","Shallow",2016-08-23,0.79,0.17
"9346","M12","Shallow",2016-09-28,0.67,-0.12
"9347","M12","Shallow",2016-10-25,0.59,-0.0800000000000001
"9348","M12","Shallow",2016-11-22,0.16,-0.43
"9349","M12","Shallow",2016-12-20,0.54,0.38
"9362","RAP","Shallow",2016-01-27,1.24,0.22
"9363","RAP","Shallow",2016-02-23,1.37,0.13
"9364","RAP","Shallow",2016-03-23,1.4,0.0299999999999998
"9365","RAP","Shallow",2016-04-26,1.14,-0.26
"9366","RAP","Shallow",2016-05-18,1.08,-0.0599999999999998
"9367","RAP","Shallow",2016-06-21,1.12,0.04
"9368","RAP","Shallow",2016-07-26,0.92,-0.2
"9369","RAP","Shallow",2016-08-23,1.09,0.17
"9370","RAP","Shallow",2016-09-28,1.1,0.01
"9371","RAP","Shallow",2016-10-25,0.76,-0.34
"9372","RAP","Shallow",2016-11-22,0.23,-0.53
"9373","RAP","Shallow",2016-12-20,0.61,0.38
"9374","RCO","Shallow",2016-01-27,1.44,0.41
"9375","RCO","Shallow",2016-02-23,1.43,-0.01
"9376","RCO","Shallow",2016-03-23,1.39,-0.04
"9377","RCO","Shallow",2016-04-26,1.25,-0.14
"9378","RCO","Shallow",2016-05-18,1.24,-0.01
"9379","RCO","Shallow",2016-06-21,1.36,0.12
"9380","RCO","Shallow",2016-07-26,1.12,-0.24
"9381","RCO","Shallow",2016-08-23,1.17,0.0499999999999998
"9382","RCO","Shallow",2016-09-28,1.18,0.01
"9383","RCO","Shallow",2016-10-25,0.94,-0.24
"9384","RCO","Shallow",2016-11-22,0.73,-0.21
"9385","RCO","Shallow",2016-12-20,0.76,0.03
"9586","BOP","Shallow",2017-01-12,0.05,0
"9587","BOP","Shallow",2017-02-09,0.05,0
"9588","BOP","Shallow",2017-03-09,0.05,0
"9589","BOP","Shallow",2017-04-12,0.05,0
"9590","BOP","Shallow",2017-10-12,0.05,0
"9591","BOP","Shallow",2017-12-13,0.05,0
"9595","DCH","Shallow",2017-01-12,0.05,0
"9596","DCH","Shallow",2017-02-09,0.05,0
"9597","DCH","Shallow",2017-03-09,0.05,0
"9598","DCH","Shallow",2017-04-12,0.05,0
"9599","DCH","Shallow",2017-07-11,0.05,0
"9600","DCH","Shallow",2017-08-09,0.05,0
"9601","DCH","Shallow",2017-09-13,0.05,0
"9602","DCH","Shallow",2017-10-12,0.05,0
"9603","DCH","Shallow",2017-11-15,0.05,0
"9604","DCH","Shallow",2017-12-13,0.05,0
"9609","ERP","Shallow",2017-01-12,0.05,0
"9610","ERP","Shallow",2017-02-09,0.05,0
"9611","ERP","Shallow",2017-03-09,0.05,0
"9612","ERP","Shallow",2017-04-12,0.05,0
"9613","ERP","Shallow",2017-05-10,0.05,0
"9614","ERP","Shallow",2017-06-13,0.05,0
"9615","ERP","Shallow",2017-07-11,0.05,0
"9616","ERP","Shallow",2017-08-09,0.05,0
"9617","ERP","Shallow",2017-09-13,0.05,0
"9618","ERP","Shallow",2017-10-12,0.05,0
"9619","ERP","Shallow",2017-11-15,0.05,0
"9620","ERP","Shallow",2017-12-13,0.05,0
"9629","PNP","Shallow",2017-01-12,0.05,0
"9630","PNP","Shallow",2017-02-09,0.05,0
"9631","PNP","Shallow",2017-03-09,0.05,0
"9632","PNP","Shallow",2017-04-12,0.05,0
"9633","PNP","Shallow",2017-05-10,0.05,0
"9634","PNP","Shallow",2017-06-13,0.05,0
"9635","PNP","Shallow",2017-07-11,0.05,0
"9636","PNP","Shallow",2017-08-09,0.05,0
"9637","PNP","Shallow",2017-09-13,0.05,0
"9638","PNP","Shallow",2017-10-12,0.05,0
"9639","PNP","Shallow",2017-11-15,0.05,0
"9640","PNP","Shallow",2017-12-13,0.05,0
"9652","TAG","Shallow",2017-01-12,0.05,0
"9653","TAG","Shallow",2017-02-09,0.05,0
"9654","TAG","Shallow",2017-03-09,0.05,0
"9655","TAG","Shallow",2017-04-12,0.05,0
"9656","TAG","Shallow",2017-05-10,0.05,0
"9657","TAG","Shallow",2017-06-13,0.05,0
"9658","TAG","Shallow",2017-07-11,0.05,0
"9659","TAG","Shallow",2017-08-09,0.05,0
"9660","TAG","Shallow",2017-09-13,0.05,0
"9661","TAG","Shallow",2017-10-12,0.05,0
"9662","TAG","Shallow",2017-11-15,0.05,0
"9663","TAG","Shallow",2017-12-13,0.05,0
"9676","ARN","Shallow",2017-01-17,0.05,0
"9677","ARN","Shallow",2017-02-14,0.05,0
"9678","ARN","Shallow",2017-03-14,0.05,0
"9679","ARN","Shallow",2017-04-18,0.11,0.06
"9680","ARN","Shallow",2017-05-16,0.12,0.01
"9681","ARN","Shallow",2017-06-20,0.12,0
"9682","ARN","Shallow",2017-07-18,0.12,0
"9683","ARN","Shallow",2017-08-15,0.13,0.01
"9684","ARN","Shallow",2017-09-19,0.13,0
"9685","ARN","Shallow",2017-10-17,0.13,0
"9686","ARN","Shallow",2017-11-21,0.13,0
"9687","ARN","Shallow",2017-12-18,0.11,-0.02
"9700","BAT","Shallow",2017-01-17,0.13,-0.02
"9701","BAT","Shallow",2017-02-14,0.14,0.01
"9702","BAT","Shallow",2017-03-14,0.17,0.03
"9703","BAT","Shallow",2017-04-18,0.22,0.05
"9704","BAT","Shallow",2017-05-16,0.24,0.02
"9705","BAT","Shallow",2017-06-20,0.27,0.03
"9706","BAT","Shallow",2017-07-18,0.27,0
"9707","BAT","Shallow",2017-08-15,0.27,0
"9708","BAT","Shallow",2017-09-19,0.25,-0.02
"9709","BAT","Shallow",2017-10-17,0.26,0.01
"9710","BAT","Shallow",2017-11-21,0.23,-0.03
"9711","BAT","Shallow",2017-12-18,0.26,0.03
"9724","BCI","Shallow",2017-01-18,0.05,0
"9725","BCI","Shallow",2017-02-15,0.11,0.06
"9726","BCI","Shallow",2017-03-16,0.15,0.04
"9727","BCI","Shallow",2017-04-19,0.16,0.01
"9728","BCI","Shallow",2017-05-17,0.22,0.06
"9729","BCI","Shallow",2017-06-21,0.21,-0.01
"9730","BCI","Shallow",2017-07-19,0.19,-0.02
"9731","BCI","Shallow",2017-08-16,0.14,-0.05
"9732","BCI","Shallow",2017-09-20,0.14,0
"9733","BCI","Shallow",2017-10-18,0.15,0.00999999999999998
"9734","BCI","Shallow",2017-11-22,0.14,-0.00999999999999998
"9735","BCI","Shallow",2017-12-20,0.13,-0.01
"9748","DC1","Shallow",2017-01-18,0.05,0
"9749","DC1","Shallow",2017-02-15,0.05,0
"9750","DC1","Shallow",2017-03-16,0.05,0
"9751","DC1","Shallow",2017-04-19,0.05,0
"9752","DC1","Shallow",2017-05-17,0.05,0
"9753","DC1","Shallow",2017-06-21,0.05,0
"9754","DC1","Shallow",2017-07-19,0.05,0
"9755","DC1","Shallow",2017-08-16,0.05,0
"9756","DC1","Shallow",2017-09-20,0.05,0
"9757","DC1","Shallow",2017-10-18,0.05,0
"9758","DC1","Shallow",2017-11-22,0.05,0
"9759","DC1","Shallow",2017-12-20,0.05,0
"9772","ESC","Shallow",2017-01-17,0.12,-0.02
"9773","ESC","Shallow",2017-02-14,0.12,0
"9774","ESC","Shallow",2017-03-14,0.14,0.02
"9775","ESC","Shallow",2017-04-18,0.19,0.05
"9776","ESC","Shallow",2017-05-16,0.19,0
"9777","ESC","Shallow",2017-06-20,0.23,0.04
"9778","ESC","Shallow",2017-07-18,0.23,0
"9779","ESC","Shallow",2017-08-15,0.24,0.00999999999999998
"9780","ESC","Shallow",2017-09-19,0.23,-0.00999999999999998
"9781","ESC","Shallow",2017-10-17,0.24,0.00999999999999998
"9782","ESC","Shallow",2017-11-21,0.24,0
"9783","ESC","Shallow",2017-12-18,0.25,0.01
"9796","HUM","Shallow",2017-01-17,0.05,0
"9797","HUM","Shallow",2017-02-14,0.05,0
"9798","HUM","Shallow",2017-03-14,0.05,0
"9799","HUM","Shallow",2017-04-18,0.05,0
"9800","HUM","Shallow",2017-05-16,0.05,0
"9801","HUM","Shallow",2017-06-20,0.05,0
"9802","HUM","Shallow",2017-07-18,0.05,0
"9803","HUM","Shallow",2017-08-15,0.05,0
"9804","HUM","Shallow",2017-09-19,0.05,0
"9805","HUM","Shallow",2017-10-17,0.05,0
"9806","HUM","Shallow",2017-11-21,0.05,0
"9807","HUM","Shallow",2017-12-18,0.05,0
"9820","LAT","Shallow",2017-01-18,0.05,0
"9821","LAT","Shallow",2017-02-15,0.05,0
"9822","LAT","Shallow",2017-03-16,0.05,0
"9823","LAT","Shallow",2017-04-19,0.05,0
"9824","LAT","Shallow",2017-05-17,0.05,0
"9825","LAT","Shallow",2017-06-21,0.05,0
"9826","LAT","Shallow",2017-07-19,0.05,0
"9827","LAT","Shallow",2017-08-16,0.05,0
"9828","LAT","Shallow",2017-09-20,0.05,0
"9829","LAT","Shallow",2017-10-18,0.05,0
"9830","LAT","Shallow",2017-11-22,0.05,0
"9831","LAT","Shallow",2017-12-20,0.05,0
"9832","MLR","Shallow",2017-01-17,0.05,-0.05
"9833","MLR","Shallow",2017-02-14,0.05,0
"9834","MLR","Shallow",2017-03-14,0.1,0.05
"9835","MLR","Shallow",2017-04-18,0.14,0.04
"9836","MLR","Shallow",2017-05-16,0.19,0.05
"9837","MLR","Shallow",2017-06-20,0.19,0
"9838","MLR","Shallow",2017-07-18,0.23,0.04
"9839","MLR","Shallow",2017-08-15,0.18,-0.05
"9840","MLR","Shallow",2017-09-19,0.23,0.05
"9841","MLR","Shallow",2017-10-17,0.15,-0.08
"9842","MLR","Shallow",2017-11-21,0.27,0.12
"9843","MLR","Shallow",2017-12-18,0.13,-0.14
"9856","RAI","Shallow",2017-01-17,0.05,0
"9857","RAI","Shallow",2017-02-14,0.1,0.05
"9858","RAI","Shallow",2017-03-14,0.1,0
"9859","RAI","Shallow",2017-04-18,0.13,0.03
"9860","RAI","Shallow",2017-05-16,0.14,0.01
"9861","RAI","Shallow",2017-06-20,0.16,0.02
"9862","RAI","Shallow",2017-07-18,0.15,-0.01
"9863","RAI","Shallow",2017-08-15,0.14,-0.00999999999999998
"9864","RAI","Shallow",2017-09-19,0.15,0.00999999999999998
"9865","RAI","Shallow",2017-10-17,0.13,-0.02
"9866","RAI","Shallow",2017-11-21,0.16,0.03
"9867","RAI","Shallow",2017-12-18,0.18,0.02
"9880","TAC","Shallow",2017-01-17,0.05,0
"9881","TAC","Shallow",2017-02-14,0.05,0
"9882","TAC","Shallow",2017-03-14,0.05,0
"9883","TAC","Shallow",2017-04-18,0.05,0
"9884","TAC","Shallow",2017-05-16,0.05,0
"9885","TAC","Shallow",2017-06-20,0.05,0
"9886","TAC","Shallow",2017-07-18,0.05,0
"9887","TAC","Shallow",2017-08-15,0.05,0
"9888","TAC","Shallow",2017-09-19,0.05,0
"9889","TAC","Shallow",2017-10-17,0.05,0
"9890","TAC","Shallow",2017-11-21,0.05,0
"9891","TAC","Shallow",2017-12-18,0.05,0
"9904","TAS","Shallow",2017-01-19,0.05,0
"9905","TAS","Shallow",2017-02-16,0.05,0
"9906","TAS","Shallow",2017-03-15,0.05,0
"9907","TAS","Shallow",2017-04-20,0.14,0.09
"9908","TAS","Shallow",2017-05-18,0.15,0.00999999999999998
"9909","TAS","Shallow",2017-06-22,0.15,0
"9910","TAS","Shallow",2017-07-20,0.14,-0.00999999999999998
"9911","TAS","Shallow",2017-08-17,0.18,0.04
"9912","TAS","Shallow",2017-09-21,0.14,-0.04
"9913","TAS","Shallow",2017-10-19,0.13,-0.01
"9914","TAS","Shallow",2017-11-23,0.12,-0.01
"9915","TAS","Shallow",2017-12-21,0.11,-0.01
"9926","TME","Shallow",2017-01-18,0.05,0
"9927","TME","Shallow",2017-02-15,0.05,0
"9928","TME","Shallow",2017-03-16,0.05,0
